question_number,question,answer,marks,subject,level,topic,subtopic,document_type,question_type,estimated_difficulty,keywords,curriculum_tag,question_length,question_clarity,answer_completeness,data_completeness,quality_flags,subject_validation,level_validation,consistency_check,source_file
14,"Figure below shows points A, B and C which are three vertices of a parallelogram ABCD. The point A has position vector (2, 2). Mathematics S2 |2020/2021|  (a) Write down the position vector of B and of C. (b) The position vector of point D is (d,14). Find d. ii. Multiplying vectors by a scalar","In general, when a vector u = (a, b) is multiplied by a scalar k, we get ku = k(a, b) = (ka, kb). The scalar k can be any positive or negative number. Each component of the vector is multiplied by the scalar. Note: When a vector is multiplied by a positive scalar, its direction does not change. However, when a vector is multiplied by a negative scalar, its direction is reversed. 1 Example: Given a = (2, 3) and b = (-4, 10), find the value of: (a) 4a (b)  b 2 1 (c) 3a b (d) 3a + 2b 2 Solution (a) 4a = 4(2, 3) = (8, 12) 1 1     (b)  b 4,10  2,5 2 2 1 1           (c) 3a b3 2,3  4,10  6,9  2,5  8,4 2 2 (d) 3a + 2b = 3(2, 3) + 2(-4, 10) = (6, 9) + (-8, 20) = (-2, 29) iii. The magnitude of a vector Mathematics S2 |2020/2021| Page 93 Consider the vector a = (x, y); Using Pythagoras’ theorem, the magnitude of vector a, also as its modulus and denoted by |a| or a is given by a  x2  y2 . We can also determine the magnitude of the vector between two points using the coordinates of the two points. Consider the points P (x , y ) and Q (x , y ) The magnitude of PQ is given by 1 1 2 2 PQ   x x 2   y  y 2 . 2 1 2 1 This formula is also used in calculating the distance between two points. Example: Given that, a = (2, 3) and b = (5, -4), determine: (a) |a| (b) |b| (c) |a + b| (d) |a – b| Solution: (a) |a| = √22 + 32 = √13 = 3.606 units (b) |b| = √52 + (–4)2 = √25 + 16 = √41 = 4.403 units (c) a + b = (2, 3) + (5, -4) = (7, -1) then |a + b| =√72 + (–1)2 = √50 = 7.071 units (d) a – b = (2, 3) – (5, -4) = (-3, 7) |a – b| = √ (–3)2 + 72 =√9 + 49 = √58 = 7.616 units EXERCISE 3",,Maths,S2,Linear Algebra,,Other,explanation,Medium,"vector, find",Maths-S2-Linear Algebra,294,0.8,0.7999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
14,"If r   , s   and t  , determine: (a) r + s (b) r + s – t (c) r – (s + t)       2 4 6 0","a) Name the micro-organism involved. (1 mark) b) Which industrial process involves fermentation? (2 marks) Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 239",,Maths,S2,,,Other,calculation,Easy,determine,Maths-S2,111,0.44999999999999996,0.7999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
14,"A negative quarter turn about the point (0, –1) maps ABC onto A′B′C′ with the vertices A′(3, 1), B′(0, 5), and C′(0, 1). Find the vertices of ABC","a) Name the micro-organism involved. (1 mark) b) Which industrial process involves fermentation? (2 marks) Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 239",,Maths,S2,,,Other,calculation,Easy,find,Maths-S2,145,0.6499999999999999,0.7999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
14,"When a die is tossed, what are the likelihoods of getting the following events?",1 or 2 b) 2 or 4 or 6 c) 3 or 5,,Maths,S2,,,Other,definition,Easy,,Maths-S2,79,0.75,0.7999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
15,"The cost of 3 shirts and 2 jackets is 14 400 Frw. If 4 shirts and a jacket cost 15 200 Frw, find the cost of two jackets and a shirt","b) Importance of mitosis  Growth: The number of cells within an organism increases and this is the basis of growth in multicellular organisms.  Cell replacement: Replacement of cells and tissues also involves mitosis. Cells are constantly dying and being replaced, an obvious example being in the skin.  Regeneration: Some animals are able to regenerate whole parts of the body, such as legs in crustacean and arms in starfish. Production of the new cells involves mitosis.  Asexual reproduction: Mitosis is the basis of asexual reproduction, the production of new individuals of a species by one parent organism. Many species undergo asexual reproduction. SECTION C: COMPULSORY QUESTION",,Maths,S2,,,Other,calculation,Easy,find,Maths-S2,132,0.6499999999999999,0.7,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
15,A rectangular chalkboard in a classroom measures 2.2 m by 1.2 m. What is the length of the longest straight line that can be drawn on it?,"b) Importance of mitosis  Growth: The number of cells within an organism increases and this is the basis of growth in multicellular organisms.  Cell replacement: Replacement of cells and tissues also involves mitosis. Cells are constantly dying and being replaced, an obvious example being in the skin.  Regeneration: Some animals are able to regenerate whole parts of the body, such as legs in crustacean and arms in starfish. Production of the new cells involves mitosis.  Asexual reproduction: Mitosis is the basis of asexual reproduction, the production of new individuals of a species by one parent organism. Many species undergo asexual reproduction. SECTION C: COMPULSORY QUESTION",,Maths,S2,,,Other,definition,Easy,,Maths-S2,137,0.75,0.7999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
15,"The coordinates of point A are (2, 1) and AB  . Find the coordinates of B.   5 3 3 6","b) Importance of mitosis  Growth: The number of cells within an organism increases and this is the basis of growth in multicellular organisms.  Cell replacement: Replacement of cells and tissues also involves mitosis. Cells are constantly dying and being replaced, an obvious example being in the skin.  Regeneration: Some animals are able to regenerate whole parts of the body, such as legs in crustacean and arms in starfish. Production of the new cells involves mitosis.  Asexual reproduction: Mitosis is the basis of asexual reproduction, the production of new individuals of a species by one parent organism. Many species undergo asexual reproduction. SECTION C: COMPULSORY QUESTION",,Maths,S2,,,Other,calculation,Easy,find,Maths-S2,97,0.5499999999999999,0.7,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
15,Write down the images of the following points under rotation through the given angles and about the stated centre.,"b) Importance of mitosis  Growth: The number of cells within an organism increases and this is the basis of growth in multicellular organisms.  Cell replacement: Replacement of cells and tissues also involves mitosis. Cells are constantly dying and being replaced, an obvious example being in the skin.  Regeneration: Some animals are able to regenerate whole parts of the body, such as legs in crustacean and arms in starfish. Production of the new cells involves mitosis.  Asexual reproduction: Mitosis is the basis of asexual reproduction, the production of new individuals of a species by one parent organism. Many species undergo asexual reproduction. SECTION C: COMPULSORY QUESTION",,Maths,S2,Geometry,,Other,recall,Easy,"angle, state, give",Maths-S2-Geometry,114,0.6000000000000001,0.7,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
15,Two dice are thrown together. Find the probability of getting a sum: (a) Of 8 or 3. (c) Of at least 6. (d) Greater than 9. (e) Of 3 or less. (f) Not more than 3. (g) That is even.,"b) Importance of mitosis  Growth: The number of cells within an organism increases and this is the basis of growth in multicellular organisms.  Cell replacement: Replacement of cells and tissues also involves mitosis. Cells are constantly dying and being replaced, an obvious example being in the skin.  Regeneration: Some animals are able to regenerate whole parts of the body, such as legs in crustacean and arms in starfish. Production of the new cells involves mitosis.  Asexual reproduction: Mitosis is the basis of asexual reproduction, the production of new individuals of a species by one parent organism. Many species undergo asexual reproduction. SECTION C: COMPULSORY QUESTION",,Maths,S2,Statistics,,Other,calculation,Easy,"probability, find",Maths-S2-Statistics,179,0.6499999999999999,0.7,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
16,"If 5 is added to both the numerator and denominator of a fraction, the result is .If 1 is 7 2 subtracted from both the numerator and denominator, the result is . Find the fraction.",b) Because the liver is the storage organ of sugar,,Maths,S2,,,Other,calculation,Easy,find,Maths-S2,180,0.6499999999999999,0.7999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
16,"Three ships A, B and C leave and sailed in different directions. A sails due west, B sails due East and C sails due south. In 1 hour, A had sailed 23 km, B 18 km and C 12 km. Draw a",sketch to show the relative positions at this instance. Hence calculate how far apart are (a) B and C (b) A and C (c) A and B.,,Maths,S2,,,Other,diagram,Easy,,Maths-S2,181,0.5,0.7999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
16,Draw diagrams on squared paper to show           1 3 4,b) Because the liver is the storage organ of sugar,,Maths,S2,,,Other,explanation,Easy,,Maths-S2,74,0.44999999999999996,0.8999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
16,Three different machines in a factory have different probabilities of breaking down during a shift as shown in table below: Mathematics S2 |2020/2021|  Find: a) The probability that all machines will break down during one shift. b) The probability that none of the machines will break down in a particular shift.,b) Because the liver is the storage organ of sugar,,Maths,S2,Statistics,,Other,explanation,Medium,"probability, factor, find",Maths-S2-Statistics,312,0.8,0.6,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
17,"Given that 2 1.414 3 1.7321,Rationalize, then evaluate the following correct to 3 d.p. 3 2 3","a) Variation refers to the differences in characteristics between individuals of the same species. b) Variation can be described as being either discontinuous or continuous. Continuous variation: Human height is an example of continuous variation. Height ranges from that of the shortest Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 213 person in the world to that of the tallest person. Any height is possible between these values. So it is continuous variation. For any species a characteristic that changes gradually over a range of values shows continuous variation. Examples of such characteristics are: height, weight, foot length… Discontinuous variation: human blood group is an example of discontinuous variation. There are only 4 types of blood group. There are no other possibilities and there are no values in between. So this is discontinuous variation. A characteristic of any species with only a limited number of possible values shows discontinuous variation. Here are some examples: gender (male or female) and blood groups (A, B, AB or O).",,Maths,S2,,,Other,recall,Easy,give,Maths-S2,96,0.6000000000000001,0.7,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
17,"Given that vector OP = (4, -3) and PQ = (2,5), find the coordinates of point Q.","a) Variation refers to the differences in characteristics between individuals of the same species. b) Variation can be described as being either discontinuous or continuous. Continuous variation: Human height is an example of continuous variation. Height ranges from that of the shortest Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 213 person in the world to that of the tallest person. Any height is possible between these values. So it is continuous variation. For any species a characteristic that changes gradually over a range of values shows continuous variation. Examples of such characteristics are: height, weight, foot length… Discontinuous variation: human blood group is an example of discontinuous variation. There are only 4 types of blood group. There are no other possibilities and there are no values in between. So this is discontinuous variation. A characteristic of any species with only a limited number of possible values shows discontinuous variation. Here are some examples: gender (male or female) and blood groups (A, B, AB or O).",,Maths,S2,Linear Algebra,,Other,calculation,Easy,"vector, find, give",Maths-S2-Linear Algebra,79,0.75,0.7,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
17,The drawing in Figure below has a rotational symmetry of order,"a) Variation refers to the differences in characteristics between individuals of the same species. b) Variation can be described as being either discontinuous or continuous. Continuous variation: Human height is an example of continuous variation. Height ranges from that of the shortest Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 213 person in the world to that of the tallest person. Any height is possible between these values. So it is continuous variation. For any species a characteristic that changes gradually over a range of values shows continuous variation. Examples of such characteristics are: height, weight, foot length… Discontinuous variation: human blood group is an example of discontinuous variation. There are only 4 types of blood group. There are no other possibilities and there are no values in between. So this is discontinuous variation. A characteristic of any species with only a limited number of possible values shows discontinuous variation. Here are some examples: gender (male or female) and blood groups (A, B, AB or O).",,Maths,S2,,,Other,diagram,Easy,,Maths-S2,62,0.5,0.7,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
17,"A boy throws a fair coin and a regular tetrahedron with its four faces marked 1, 2, 3 and 4. Find the probability that he gets a 3 on the tetrahedron and a head on the coin.","a) Variation refers to the differences in characteristics between individuals of the same species. b) Variation can be described as being either discontinuous or continuous. Continuous variation: Human height is an example of continuous variation. Height ranges from that of the shortest Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 213 person in the world to that of the tallest person. Any height is possible between these values. So it is continuous variation. For any species a characteristic that changes gradually over a range of values shows continuous variation. Examples of such characteristics are: height, weight, foot length… Discontinuous variation: human blood group is an example of discontinuous variation. There are only 4 types of blood group. There are no other possibilities and there are no values in between. So this is discontinuous variation. A characteristic of any species with only a limited number of possible values shows discontinuous variation. Here are some examples: gender (male or female) and blood groups (A, B, AB or O).",,Maths,S2,Statistics,,Other,calculation,Easy,"probability, find",Maths-S2-Statistics,173,0.6499999999999999,0.7,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
18,"Determine the value of a ,b and c if 3 2 a.  ab c 3 2 2 5 5 b.  a 2 b 3 32 2 √28 √","a) Abstinence or the use of condoms. b) Through blood during childbirth (during the cutting of the umbilical cord) The virus can pass through the placenta during pregnancy The virus can pass in breast milk (during breastfeeding) c) People with tuberculosis People with many sexual partners Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 188 Adolescents Homosexuals Sex workers People who inject drugs SECTION C: COMPULSORY QUESTION",,Maths,S2,,,Other,calculation,Easy,determine,Maths-S2,88,0.6499999999999999,0.7,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
18,Find the range of values of x which satisfy the inequality (2x1)  (x3) 3(x4) 4,"a) Abstinence or the use of condoms. b) Through blood during childbirth (during the cutting of the umbilical cord) The virus can pass through the placenta during pregnancy The virus can pass in breast milk (during breastfeeding) c) People with tuberculosis People with many sexual partners Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 188 Adolescents Homosexuals Sex workers People who inject drugs SECTION C: COMPULSORY QUESTION",,Maths,S2,,,Other,calculation,Easy,find,Maths-S2,83,0.8,0.7,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
18,9 m. Find the perimeter and the area of the flower bed.,"a) Abstinence or the use of condoms. b) Through blood during childbirth (during the cutting of the umbilical cord) The virus can pass through the placenta during pregnancy The virus can pass in breast milk (during breastfeeding) c) People with tuberculosis People with many sexual partners Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 188 Adolescents Homosexuals Sex workers People who inject drugs SECTION C: COMPULSORY QUESTION",,Maths,S2,Geometry,Area,Other,calculation,Easy,"area, perimeter, find",Maths-S2-Geometry,55,0.6499999999999999,0.7,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
18,9 m. Find the perimeter and the area of the flower bed.,"a) Abstinence or the use of condoms. b) Through blood during childbirth (during the cutting of the umbilical cord) The virus can pass through the placenta during pregnancy The virus can pass in breast milk (during breastfeeding) c) People with tuberculosis People with many sexual partners Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 188 Adolescents Homosexuals Sex workers People who inject drugs SECTION C: COMPULSORY QUESTION",,Maths,S2,Geometry,Area,Other,calculation,Easy,"area, perimeter, find",Maths-S2-Geometry,55,0.6499999999999999,0.7,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
18,"If OA = (2, -5) and OB = (4, -3), find (a) the coordinates of A, (b) the coordinates of B, (c) the column vector for AB.","a) Abstinence or the use of condoms. b) Through blood during childbirth (during the cutting of the umbilical cord) The virus can pass through the placenta during pregnancy The virus can pass in breast milk (during breastfeeding) c) People with tuberculosis People with many sexual partners Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 188 Adolescents Homosexuals Sex workers People who inject drugs SECTION C: COMPULSORY QUESTION",,Maths,S2,Linear Algebra,,Other,calculation,Easy,"vector, find",Maths-S2-Linear Algebra,120,0.6499999999999999,0.7,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
18,"(a) What point is the centre of rotational symmetry? (b) Which lines are parallel? (c) What is the image of point S? (d) If the points P, Q, T, and S are joined, what kind of quadrilateral is","formed? (e) If PT = 9 cm, what is the length of RT? (f) If ∠RST = 48°, what other angle is 48°?",,Maths,S2,,,Other,definition,Easy,,Maths-S2,191,0.75,0.7999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
18,A bag A contains 5 red balls and 3 green balls. The second bag B contains 4 red and 6 green balls. A bag is selected at random and two balls are picked from it one after the other without replacement. a) Represent the information on the Tree diagram. b) Find the probability of the following events; i) Both balls are red from bag A. ii) Both balls are of different colors from different bags.,"a) Abstinence or the use of condoms. b) Through blood during childbirth (during the cutting of the umbilical cord) The virus can pass through the placenta during pregnancy The virus can pass in breast milk (during breastfeeding) c) People with tuberculosis People with many sexual partners Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 188 Adolescents Homosexuals Sex workers People who inject drugs SECTION C: COMPULSORY QUESTION",,Maths,S2,Statistics,,Other,calculation,Easy,"probability, find",Maths-S2-Statistics,393,0.6499999999999999,0.7,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
19,"If + = 𝑎+√𝑏 , find a and b √7 √","a) Pathogen b) Skin or cilia or stomach acid or tears or white blood cells or blood clotting c) Active immunity: (body) produces antibodies Passive immunity: antibodies given or administered (produced by another organism). d) Active immunity e) Measles, mumps, HIV/AIDS, polio, influenza, cough, whooping cough. f) A harmless or weakened pathogen that can stimulate the body to produce antibodies.",,Maths,S2,,,Other,calculation,Easy,find,Maths-S2,31,0.5499999999999999,0.7999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
19,Find the zeros or roots of (1) c2-12c+36 = 0 (2) 6x2-5x+11 = 0 (3) x2+4x+3 =,"a) Pathogen b) Skin or cilia or stomach acid or tears or white blood cells or blood clotting c) Active immunity: (body) produces antibodies Passive immunity: antibodies given or administered (produced by another organism). d) Active immunity e) Measles, mumps, HIV/AIDS, polio, influenza, cough, whooping cough. f) A harmless or weakened pathogen that can stimulate the body to produce antibodies.",,Maths,S2,,,Other,calculation,Easy,find,Maths-S2,76,0.6499999999999999,0.7999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
19,Find all the integral values of x which satisfy the inequality 2(2 – x) < 4x – 9 < x +,"a) Pathogen b) Skin or cilia or stomach acid or tears or white blood cells or blood clotting c) Active immunity: (body) produces antibodies Passive immunity: antibodies given or administered (produced by another organism). d) Active immunity e) Measles, mumps, HIV/AIDS, polio, influenza, cough, whooping cough. f) A harmless or weakened pathogen that can stimulate the body to produce antibodies.",,Maths,S2,Calculus,,Other,calculation,Easy,"integral, find",Maths-S2-Calculus,86,0.8,0.7999999999999999,0.7999999999999999,ok,valid,valid,consistent,MATHS S2 DRAFT.pdf
19,"Given that OR = OP + OQ, state the coordinates of R when the coordinates of P and Q Are P (0, 1) and Q (3, 6)","a) Pathogen b) Skin or cilia or stomach acid or tears or white blood cells or blood clotting c) Active immunity: (body) produces antibodies Passive immunity: antibodies given or administered (produced by another organism). d) Active immunity e) Measles, mumps, HIV/AIDS, polio, influenza, cough, whooping cough. f) A harmless or weakened pathogen that can stimulate the body to produce antibodies.",,Maths,S2,,,Other,recall,Easy,"state, give",Maths-S2,109,0.75,0.7,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
19,"A (–3, 1), B (1, 1), C (1, –3), D (–3, –3) and P (–1, 3), Q (3, 3), R (3, –1), S (–1, –1) are the vertices of two squares ABCD and PQRS. Find the centre and angle of rotation: (a) ABCD onto QRSP (this means that A is mapped onto Q, B onto R, and so on). (b) ABCD onto SPQR, and (c) ABCD onto RSPQ","a) Pathogen b) Skin or cilia or stomach acid or tears or white blood cells or blood clotting c) Active immunity: (body) produces antibodies Passive immunity: antibodies given or administered (produced by another organism). d) Active immunity e) Measles, mumps, HIV/AIDS, polio, influenza, cough, whooping cough. f) A harmless or weakened pathogen that can stimulate the body to produce antibodies.",,Maths,S2,Geometry,,Other,calculation,Easy,"angle, mean, find",Maths-S2-Geometry,296,0.6499999999999999,0.7999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
19,"A bag contains 7 black and 3 white balls. If two balls are drawn from the bag, what is the probability that (a) one is black and one is white? (b) they are of the same colour?","a) Pathogen b) Skin or cilia or stomach acid or tears or white blood cells or blood clotting c) Active immunity: (body) produces antibodies Passive immunity: antibodies given or administered (produced by another organism). d) Active immunity e) Measles, mumps, HIV/AIDS, polio, influenza, cough, whooping cough. f) A harmless or weakened pathogen that can stimulate the body to produce antibodies.",,Maths,S2,Statistics,,Other,definition,Easy,probability,Maths-S2-Statistics,175,0.75,0.7999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
20,What are the other factors of 3x3+17x2+21x-9 if one factor is x+3?,"a) Test for reducing sugars Procedure Observations Conclusion (i) Dissolve in water the The solution is colourless substance to be tested (ii) Take 1cm3 of test The solution is colourless (iii) Add 1 cm3 of The solution becomes Benedict’s solution blue (iv) Boil The solution changes The solution from blue to green, contains reducing yellow, orange and sugars finally red brown precipitate Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 201 b) Test for non-reducing sugars Procedure Observations Conclusion (i) Take 1cm3 of test The solution is colourless (ii) Add 1 cm3 of The solution remains Benedict’s solution blue (iii) Boil The solution remains The solution does blue not contain reducing sugars (iv) Take 1cm3 of test The solution remains , add 1cm3 of blue HCl and boil for 5 minutes. (v) Cool the mixture, add The solution remains",,Maths,S2,Number Theory,,Other,definition,Easy,factor,Maths-S2-Number Theory,66,0.75,0.7999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
20,Write down the integral values of x which satisfy the inequality –3 < 2x + 4 ≤ –3x + 9.,"a) Test for reducing sugars Procedure Observations Conclusion (i) Dissolve in water the The solution is colourless substance to be tested (ii) Take 1cm3 of test The solution is colourless (iii) Add 1 cm3 of The solution becomes Benedict’s solution blue (iv) Boil The solution changes The solution from blue to green, contains reducing yellow, orange and sugars finally red brown precipitate Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 201 b) Test for non-reducing sugars Procedure Observations Conclusion (i) Take 1cm3 of test The solution is colourless (ii) Add 1 cm3 of The solution remains Benedict’s solution blue (iii) Boil The solution remains The solution does blue not contain reducing sugars (iv) Take 1cm3 of test The solution remains , add 1cm3 of blue HCl and boil for 5 minutes. (v) Cool the mixture, add The solution remains",,Maths,S2,Calculus,,Other,other,Easy,integral,Maths-S2-Calculus,87,0.6499999999999999,0.7,0.7999999999999999,ok,valid,valid,consistent,MATHS S2 DRAFT.pdf
20,A class has 18 boys and 12 girls. Three pupils are chosen at random from the class. What is the probability that (a) they are all boys? (b) one is a boy and the others are girls?,"a) Test for reducing sugars Procedure Observations Conclusion (i) Dissolve in water the The solution is colourless substance to be tested (ii) Take 1cm3 of test The solution is colourless (iii) Add 1 cm3 of The solution becomes Benedict’s solution blue (iv) Boil The solution changes The solution from blue to green, contains reducing yellow, orange and sugars finally red brown precipitate Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 201 b) Test for non-reducing sugars Procedure Observations Conclusion (i) Take 1cm3 of test The solution is colourless (ii) Add 1 cm3 of The solution remains Benedict’s solution blue (iii) Boil The solution remains The solution does blue not contain reducing sugars (iv) Take 1cm3 of test The solution remains , add 1cm3 of blue HCl and boil for 5 minutes. (v) Cool the mixture, add The solution remains",,Maths,S2,Statistics,,Other,definition,Easy,probability,Maths-S2-Statistics,178,0.75,0.7999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
21,Given that f(x) = 6x4+34x3+42x2-18x,factorize f(x) (b) solve f(x) = 0,,Maths,S2,,,Other,recall,Easy,give,Maths-S2,35,0.6000000000000001,0.7,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
21,Find the range of values of x which satisfy the following inequalities: Mathematics S2 |2020/2021|  (a) 2 ≤ 3 – x <5 (b) 20 – x < 5 + 2x ≥ x + 5 (c) 2(2 – x) < 4x – 9 < x +,"b) Most common alcohols are colourless liquids. Alcohols containing more than 10 carbon atoms in their molecules are solids. Lower alcohols have a characteristic odour and burning taste. Compiled by HUNGURIMANA Dieudonné, 0788 473 140, ENDP KARUBANDA, HUYE 245 Lower alcohols such as methyl alcohol, ethyl alcohol are soluble in water, completely miscible. Solubility of alcohols in water decreases with an increase in the number of carbon atoms in the molecule. Alcohols do not conduct electricity. This is because alcohols are not ionised. Alcohols have no effect on litmus. Alcohols do not change the colour of litmus. This is because alcohols are neutral compounds. The boiling points of alcohols increase with an increase in their molecular masses, thus, an alcohol containing larger number of carbon atoms in its molecule has higher boiling point than alcohol containing lesser number of carbon atoms. c) i) 2CH CH CH OH + 9O → 6CO + 8H O + Energy",,Maths,S2,,,Other,calculation,Easy,find,Maths-S2,172,0.8,0.8999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
21,"Given that a = (6, -4), b = (2, 2) and c = (20, 10), find the value of scalar k such that a +","b) Most common alcohols are colourless liquids. Alcohols containing more than 10 carbon atoms in their molecules are solids. Lower alcohols have a characteristic odour and burning taste. Compiled by HUNGURIMANA Dieudonné, 0788 473 140, ENDP KARUBANDA, HUYE 245 Lower alcohols such as methyl alcohol, ethyl alcohol are soluble in water, completely miscible. Solubility of alcohols in water decreases with an increase in the number of carbon atoms in the molecule. Alcohols do not conduct electricity. This is because alcohols are not ionised. Alcohols have no effect on litmus. Alcohols do not change the colour of litmus. This is because alcohols are neutral compounds. The boiling points of alcohols increase with an increase in their molecular masses, thus, an alcohol containing larger number of carbon atoms in its molecule has higher boiling point than alcohol containing lesser number of carbon atoms. c) i) 2CH CH CH OH + 9O → 6CO + 8H O + Energy",,Maths,S2,,,Other,calculation,Easy,"find, give",Maths-S2,93,0.75,0.8999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
21,"A triangle has vertices at X (3, 5), Y (3, 2) and Z (5, 2). Describe fully the transformation that maps: (a) ∆ XYZ onto ∆ X′Y′Z′ whose vertices are X′ (–3, –5), Y′ (–3, –2) and Z′ (–5, –2).","∆ X′Y′Z′ onto ∆ XYZ given that vertices of X′Y′Z′ are X′ (–3, 5), Y′ (–3, 2) and Z′ (–5, 2).",,Maths,S2,Geometry,Triangle,Other,explanation,Easy,"triangle, angle, describe",Maths-S2-Geometry,189,0.8,0.7,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
21,"Two dice are tossed. Find the probability that (a) an odd number shows on the second die, (b) a two or a five shows on the first die, (c) a two or a five shows on the first die and an","odd number on the second die. What connection is there between the answers to parts (a), (b) and (c)?",,Maths,S2,Statistics,,Other,explanation,Easy,"probability, number, find",Maths-S2-Statistics,183,0.8,0.7999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
22,"Given that (2k, 1) – 3(2, 3) = (k-2, 5r+7), find the values of k and r.","turned blue to green to yellow then red brown (reducing sugars are present) while test tube B the blue colour of Benedict’s solution doesn’t change (reducing sugars are absent). Conclusion Test tube A had saliva amylase work best at 35°C hence converted starch to maltose while test tube B was subjected to high temperatures which denatured the enzyme. Compiled by HUNGURIMANA Dieudonné, 0788473140, ENDPK, HUYE 88 BIOLOGY I",,Maths,S2,,,Other,calculation,Easy,"find, give",Maths-S2,71,0.75,0.7999999999999999,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
22,Each part of Figure below shows an object and its image after rotation. (a) Trace the diagrams and find the centre of rotation. (b) Find the angle of rotation in each case giving,your answer both as a positive and a negative angle,,Maths,S2,Geometry,,Other,explanation,Easy,"angle, find",Maths-S2-Geometry,178,0.8,0.7,0.7999999999999999,ok,unclear,valid,consistent,MATHS S2 DRAFT.pdf
